match_key,structure,system_type,system_id,temp,avg_energy,energy_std,delta,phase,run_id
pt6/pt6sn5-2/t500.r3.gpu0,Pt6sn5,Pt6SnX,Pt6sn5,500,-88744.76184105,0.65859871,0.062574,solid,
pt6/pt6sn5-2/t300.r1.gpu0,Pt6sn5,Pt6SnX,Pt6sn5,300,-88753.06507159,0.40627386,0.048891,solid,
pt6/pt6sn5-2/t600.r4.gpu0,Pt6sn5,Pt6SnX,Pt6sn5,600,-88740.75440892,0.81432912,0.147075,premelting,
pt6/pt6sn5-2/t700.r5.gpu0,Pt6sn5,Pt6SnX,Pt6sn5,700,-88736.61668602,0.94428293,0.195786,liquid,
pt6/pt6sn5-2/t800.r6.gpu0,Pt6sn5,Pt6SnX,Pt6sn5,800,-88732.67827081,1.05836677,0.166528,liquid,
pt6/pt6sn5-2/t900.r7.gpu0,Pt6sn5,Pt6SnX,Pt6sn5,900,-88728.26913644,1.23076371,0.194297,liquid,
pt6/pt6sn6-2/t1000.r8.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,1000,-88819.6720792,1.38131939,0.262073,liquid,
pt6/pt6sn6-2/t1100.r9.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,1100,-88815.6147795,1.48657753,0.282613,liquid,
pt6/pt6sn6-2/t200.r0.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,200,-88853.10027073,0.3475791,0.036451,solid,
pt6/pt6sn6-2/t300.r1.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,300,-88848.98580668,0.41529637,0.040535,solid,
pt6/pt6sn6-2/t400.r2.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,400,-88844.82211332,0.57436675,0.048761,solid,
pt6/pt6sn6-2/t600.r4.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,600,-88836.46463386,0.79445799,0.058646,solid,
pt6/pt6sn6-2/t500.r3.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,500,-88840.79953369,0.74733122,0.118269,premelting,
pt6/pt6sn6-2/t700.r5.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,700,-88832.70023167,0.98757507,0.071145,solid,
pt6/pt6sn6-2/t800.r6.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,800,-88827.98512152,1.10523632,0.360525,liquid,
pt6/pt6sn6-2/t900.r7.gpu0,Pt6sn6,Pt6SnX,Pt6sn6,900,-88823.95933889,1.24096822,0.251556,liquid,
pt6/pt6sn7/t1000.r8.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,1000,-88914.77550877,1.33033007,0.287906,liquid,
pt6/pt6sn7/t200.r0.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,200,-88948.49039506,0.33796391,0.030553,solid,
pt6/pt6sn7/t300.r1.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,300,-88944.5884368,0.43825106,0.039829,solid,
pt6/pt6sn7/t400.r2.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,400,-88940.46148196,0.57888391,0.050551,solid,
pt6/pt6sn7/t500.r3.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,500,-88936.07310158,0.69654164,0.063114,solid,
pt6/pt6sn7/t600.r4.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,600,-88932.15607481,0.84548551,0.156616,liquid,
pt6/pt6sn7/t700.r5.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,700,-88927.69332576,0.96420702,0.282517,liquid,
pt6/pt6sn7/t800.r6.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,800,-88923.70693484,1.07914873,0.155942,liquid,
pt6/pt6sn7/t900.r7.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,900,-88919.27238821,1.23117825,0.285208,liquid,
pt6/pt6sn8/t1100.r9.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,1100,-89005.94871535,1.5096414,0.367228,liquid,
pt6/pt6sn8/t200.r0.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,200,-89044.48699897,0.29297818,0.026097,solid,
pt6/pt6sn8/t300.r1.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,300,-89040.02358857,0.43605657,0.05678,solid,
pt6/pt6sn8/t400.r2.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,400,-89036.04343364,0.5671466,0.11404,premelting,
pt6/pt6sn7/t1100.r9.gpu0,Pt6sn7,Pt6SnX,Pt6sn7,1100,-88910.58094678,1.51692994,0.289267,liquid,
pt6/pt6sn8/t500.r3.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,500,-89031.66766284,0.69922805,0.121759,premelting,
pt6/pt6sn8/t600.r4.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,600,-89027.66265293,0.9115997,0.267378,liquid,
pt6/pt6sn8/t700.r5.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,700,-89023.23573536,0.95695518,0.276752,liquid,
pt6/pt6sn8/t800.r6.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,800,-89018.82255327,1.10774836,0.280854,liquid,
pt6/pt6sn8/t900.r7.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,900,-89014.77930662,1.24526021,0.336025,liquid,
pt6/pt6sn9-2/t1000.r8.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,1000,-89105.37299686,1.38438447,0.296583,liquid,
pt6/pt6sn9-2/t1100.r9.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,1100,-89100.91416231,1.51875517,0.348527,liquid,
pt6/pt6sn9-2/t200.r0.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,200,-89139.5205179,0.31122952,0.035329,solid,
pt6/pt6sn9-2/t400.r2.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,400,-89131.04791348,0.56044116,0.071255,solid,
pt6/pt6sn9-2/t300.r1.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,300,-89135.67528374,0.43140339,0.041974,solid,
pt6/pt6sn8/t1000.r8.gpu0,Pt6sn8,Pt6SnX,Pt6sn8,1000,-89010.31976361,1.34175947,0.35785,liquid,
pt6/pt6sn9-2/t500.r3.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,500,-89127.25980665,0.70843338,0.118577,premelting,
pt6/pt6sn9-2/t600.r4.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,600,-89122.86515842,0.85426094,0.147316,premelting,
pt6/pt6sn9-2/t700.r5.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,700,-89118.4072132,0.95830981,0.183805,liquid,
pt6/pt6sn9-2/t800.r6.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,800,-89114.12070071,1.10532504,0.27898,liquid,
pt6/pt6sn9-2/t900.r7.gpu0,Pt6sn9,Pt6SnX,Pt6sn9,900,-89109.80540621,1.22135642,0.294728,liquid,
pt6/pt6/t1000.r8.gpu0,Pt6,Pt6,Pt6,1000,-88243.4802099,1.25172619,0.23328,liquid,
pt6/pt6/t1100.r9.gpu0,Pt6,Pt6,Pt6,1100,-88239.45834456,1.38764933,0.2098,liquid,
pt6/pt6/t200.r0.gpu0,Pt6,Pt6,Pt6,200,-88275.37052351,0.24092784,0.02376,solid,
pt6/pt6/t300.r1.gpu0,Pt6,Pt6,Pt6,300,-88271.4731276,0.37068693,0.04085,solid,
pt6/pt6/t400.r2.gpu0,Pt6,Pt6,Pt6,400,-88267.51646293,0.4997218,0.090706,solid,
pt6/pt6/t500.r3.gpu0,Pt6,Pt6,Pt6,500,-88263.63030319,0.61120098,0.041902,solid,
pt6/pt6/t600.r4.gpu0,Pt6,Pt6,Pt6,600,-88259.54747105,0.73737649,0.111474,premelting,
pt6/pt6/t700.r5.gpu0,Pt6,Pt6,Pt6,700,-88255.56532355,0.87010318,0.149632,premelting,
pt6/pt6/t900.r7.gpu0,Pt6,Pt6,Pt6,900,-88247.47811778,1.11289706,0.215381,liquid,
pt6/pt6/t800.r6.gpu0,Pt6,Pt6,Pt6,800,-88251.57575702,0.98609596,0.201523,liquid,
pt8-2/pt8sn0-2-best/t1100.r9.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,1100,-94771.22254892,1.39495643,0.166875,liquid,
pt8-2/pt8sn0-2-best/t300.r1.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,300,-94804.1064691,0.36522419,0.021932,solid,
pt8-2/pt8sn0-2-best/t200.r0.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,200,-94808.12999136,0.24296395,0.018258,solid,
pt8-2/pt8sn0-2-best/t400.r2.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,400,-94800.07300939,0.48666503,0.028975,solid,
pt8-2/pt8sn0-2-best/t500.r3.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,500,-94796.04352951,0.61251629,0.031203,solid,
pt8-2/pt8sn0-2-best/t600.r4.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,600,-94791.97573059,0.7468569,0.038565,solid,
pt8-2/pt8sn0-2-best/t700.r5.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,700,-94787.9245899,0.86360909,0.041276,solid,
pt8-2/pt8sn0-2-best/t900.r7.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,900,-94779.67805916,1.14556781,0.069224,solid,
pt8-2/pt8sn0-2-best/t800.r6.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,800,-94783.7912249,0.99960257,0.055068,solid,
pt8-2/pt8sn10-2-best/t1000.r8.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,1000,-95741.36175688,1.38544558,0.298672,liquid,
pt8-2/pt8sn10-2-best/t1100.r9.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,1100,-95736.78414736,1.53209277,0.31679,liquid,
pt8-2/pt8sn10-2-best/t200.r0.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,200,-95776.45986442,0.43736676,0.050022,solid,
pt8-2/pt8sn10-2-best/t300.r1.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,300,-95772.16362888,0.44187541,0.042032,solid,
pt8-2/pt8sn10-2-best/t500.r3.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,500,-95763.68629196,0.78990114,0.056804,solid,
pt8-2/pt8sn10-2-best/t400.r2.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,400,-95767.79650695,0.63250407,0.058577,solid,
pt8-2/pt8sn0-2-best/t1000.r8.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,1000,-94775.58172463,1.26519327,0.076552,solid,
pt8-2/pt8sn10-2-best/t600.r4.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,600,-95759.46823723,0.94772868,0.068945,solid,
pt8-2/pt8sn10-2-best/t700.r5.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,700,-95754.67814076,1.02677362,0.335759,liquid,
pt8-2/pt8sn10-2-best/t800.r6.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,800,-95750.20542756,1.13016163,0.282361,liquid,
pt8-2/pt8sn10-2-best/t900.r7.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,900,-95745.95667681,1.25561068,0.244021,liquid,
pt8-2/pt8sn1-2-best/t1000.r8.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,1000,-94878.44013055,1.33331042,0.243835,liquid,
pt8-2/pt8sn1-2-best/t1100.r9.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,1100,-94874.17178424,1.44607437,0.25778,liquid,
pt8-2/pt8sn1-2-best/t200.r0.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,200,-94911.18373775,0.25244369,0.026224,solid,
pt8-2/pt8sn1-2-best/t300.r1.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,300,-94907.13216028,0.37639399,0.034947,solid,
pt8-2/pt8sn1-2-best/t600.r4.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,600,-94895.11458768,0.81302482,0.061522,solid,
pt8-2/pt8sn1-2-best/t400.r2.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,400,-94903.0556024,0.50928013,0.043909,solid,
pt8-2/pt8sn1-2-best/t700.r5.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,700,-94890.76601083,0.91376798,0.11724,premelting,
pt8-2/pt8sn1-2-best/t800.r6.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,800,-94886.66574827,1.03187167,0.145723,premelting,
pt8-2/pt8sn1-2-best/t900.r7.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,900,-94882.21631568,1.20215935,0.265748,liquid,
pt8-2/pt8sn2-1-best/t1000.r8.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,1000,-94974.99632189,1.36472067,0.267422,liquid,
pt8-2/pt8sn2-1-best/t200.r0.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,200,-95008.37856625,0.25157709,0.026956,solid,
pt8-2/pt8sn2-1-best/t300.r1.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,300,-95004.30814349,0.3771574,0.032658,solid,
pt8-2/pt8sn2-1-best/t400.r2.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,400,-95000.23760692,0.50305214,0.037042,solid,
pt8-2/pt8sn2-1-best/t500.r3.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,500,-94996.13131576,0.63608981,0.048861,solid,
pt8-2/pt8sn2-1-best/t600.r4.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,600,-94992.02671815,0.76454407,0.05753,solid,
pt8-2/pt8sn1-2-best/t500.r3.gpu0,Pt8sn1,Pt8SnX,Pt8sn1,500,-94899.01151567,0.63918844,0.058361,solid,
pt8-2/pt8sn2-1-best/t800.r6.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,800,-94983.60968657,1.07832677,0.160798,liquid,
pt8-2/pt8sn2-1-best/t700.r5.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,700,-94987.79729528,0.91761235,0.116567,premelting,
pt8-2/pt8sn2-1-best/t900.r7.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,900,-94978.94416096,1.15894832,0.253225,liquid,
pt8-2/pt8sn3-1-best/t1000.r8.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,1000,-95071.07518872,1.34337986,0.282381,liquid,
pt8-2/pt8sn3-1-best/t1100.r9.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,1100,-95066.69998404,1.47345455,0.291993,liquid,
pt8-2/pt8sn3-1-best/t200.r0.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,200,-95104.41247901,0.25903082,0.025951,solid,
pt8-2/pt8sn3-1-best/t300.r1.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,300,-95100.3222265,0.38444638,0.033511,solid,
pt8-2/pt8sn3-1-best/t400.r2.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,400,-95096.22201012,0.51512652,0.076037,solid,
pt8-2/pt8sn3-1-best/t500.r3.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,500,-95092.26317174,0.65347499,0.07911,solid,
pt8-2/pt8sn2-1-best/t1100.r9.gpu0,Pt8sn2,Pt8SnX,Pt8sn2,1100,-94970.75338071,1.45812671,0.279622,liquid,
pt8-2/pt8sn3-1-best/t600.r4.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,600,-95088.07167476,0.82058301,0.130386,premelting,
pt8-2/pt8sn3-1-best/t700.r5.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,700,-95084.25000256,0.93282325,0.124666,premelting,
pt8-2/pt8sn3-1-best/t800.r6.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,800,-95079.49937788,1.05058038,0.243245,liquid,
pt8-2/pt8sn3-1-best/t900.r7.gpu0,Pt8sn3,Pt8SnX,Pt8sn3,900,-95075.49368335,1.20253317,0.248247,liquid,
pt8-2/pt8sn4-1-best/t1000.r8.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,1000,-95167.33572475,1.28824865,0.252167,liquid,
pt8-2/pt8sn4-1-best/t200.r0.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,200,-95201.12423341,0.2521529,0.024388,solid,
pt8-2/pt8sn4-1-best/t400.r2.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,400,-95192.88244339,0.50934962,0.039825,solid,
pt8-2/pt8sn4-1-best/t300.r1.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,300,-95197.01174118,0.38150896,0.032654,solid,
pt8-2/pt8sn4-1-best/t500.r3.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,500,-95188.74954218,0.63662731,0.044752,solid,
pt8-2/pt8sn4-1-best/t600.r4.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,600,-95184.32516994,0.77801591,0.173626,liquid,
pt8-2/pt8sn4-1-best/t800.r6.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,800,-95175.98394622,1.05610845,0.245025,liquid,
pt8-2/pt8sn4-1-best/t700.r5.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,700,-95180.27109653,0.93085868,0.200131,liquid,
pt8-2/pt8sn4-1-best/t900.r7.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,900,-95171.71796472,1.17206035,0.256919,liquid,
pt8-2/pt8sn5-1-best/t1000.r8.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,1000,-95263.52729674,1.3458468,0.27853,liquid,
pt8-2/pt8sn4-1-best/t1100.r9.gpu0,Pt8sn4,Pt8SnX,Pt8sn4,1100,-95163.08051488,1.43591203,0.274933,liquid,
pt8-2/pt8sn5-1-best/t300.r1.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,300,-95293.61825657,0.38838204,0.032284,solid,
pt8-2/pt8sn5-1-best/t200.r0.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,200,-95297.72167767,0.27107101,0.0321,solid,
pt8-2/pt8sn5-1-best/t400.r2.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,400,-95289.43761239,0.52297066,0.042,solid,
pt8-2/pt8sn5-1-best/t500.r3.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,500,-95284.90714982,0.66292742,0.052957,solid,
pt8-2/pt8sn5-1-best/t600.r4.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,600,-95280.49901027,0.7872795,0.142787,premelting,
pt8-2/pt8sn5-1-best/t700.r5.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,700,-95276.34119061,0.94491848,0.153786,liquid,
pt8-2/pt8sn5-1-best/t800.r6.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,800,-95272.12254544,1.06583957,0.182594,liquid,
pt8-2/pt8sn5-1-best/t900.r7.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,900,-95267.88891551,1.20705169,0.236539,liquid,
pt8-2/pt8sn5-1-best/t1100.r9.gpu0,Pt8sn5,Pt8SnX,Pt8sn5,1100,-95259.16994567,1.50344605,0.283263,liquid,
pt8-2/pt8sn6-1-best/t1100.r9.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,1100,-95354.91860677,1.49954643,0.284687,liquid,
pt8-2/pt8sn6-1-best/t1000.r8.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,1000,-95359.31046447,1.38275469,0.295273,liquid,
pt8-2/pt8sn6-1-best/t200.r0.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,200,-95393.12565492,0.26216918,0.064061,solid,
pt8-2/pt8sn6-1-best/t300.r1.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,300,-95389.03571206,0.39195396,0.04395,solid,
pt8-2/pt8sn6-1-best/t400.r2.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,400,-95385.10076179,0.61801298,0.083904,solid,
pt8-2/pt8sn6-1-best/t500.r3.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,500,-95380.65152275,0.6446608,0.080132,solid,
pt8-2/pt8sn6-1-best/t700.r5.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,700,-95372.26243873,0.95408067,0.234975,liquid,
pt8-2/pt8sn6-1-best/t800.r6.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,800,-95367.92344463,1.14934942,0.227318,liquid,
pt8-2/pt8sn6-1-best/t900.r7.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,900,-95363.73119187,1.23163013,0.23044,liquid,
pt8-2/pt8sn7-1-best/t1000.r8.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,1000,-95456.60223166,1.37684493,0.210632,liquid,
pt8-2/pt8sn7-1-best/t1100.r9.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,1100,-95452.25325153,1.53981957,0.279696,liquid,
pt8-2/pt8sn7-1-best/t200.r0.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,200,-95490.72263899,0.31281081,0.030287,solid,
pt8-2/pt8sn7-1-best/t300.r1.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,300,-95486.56599969,0.47704348,0.056019,solid,
pt8-2/pt8sn7-1-best/t400.r2.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,400,-95482.35671436,0.56852894,0.086725,solid,
pt8-2/pt8sn7-1-best/t600.r4.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,600,-95473.746895,0.83827982,0.126153,premelting,
pt8-2/pt8sn6-1-best/t600.r4.gpu0,Pt8sn6,Pt8SnX,Pt8sn6,600,-95376.3986718,0.79443461,0.141662,premelting,
pt8-2/pt8sn7-1-best/t800.r6.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,800,-95465.18136017,1.11290004,0.204404,liquid,
pt8-2/pt8sn7-1-best/t500.r3.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,500,-95478.34986092,0.69220905,0.092001,solid,
pt8-2/pt8sn7-1-best/t900.r7.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,900,-95461.05272745,1.23662113,0.260161,liquid,
pt8-2/pt8sn8-1-best/t1000.r8.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,1000,-95550.43241214,1.37637488,0.262551,liquid,
pt8-2/pt8sn8-1-best/t1100.r9.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,1100,-95545.86013923,1.46289569,0.332504,liquid,
pt8-2/pt8sn8-1-best/t200.r0.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,200,-95584.63021059,0.25761865,0.029054,solid,
pt8-2/pt8sn8-1-best/t300.r1.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,300,-95580.41031237,0.38852638,0.034963,solid,
pt8-2/pt8sn8-1-best/t500.r3.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,500,-95572.57361353,0.81309947,0.061098,solid,
pt8-2/pt8sn8-1-best/t400.r2.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,400,-95576.16503171,0.52213279,0.039739,solid,
pt8-2/pt8sn8-1-best/t600.r4.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,600,-95568.18269075,0.88927043,0.093953,solid,
pt8-2/pt8sn7-1-best/t700.r5.gpu0,Pt8sn7,Pt8SnX,Pt8sn7,700,-95469.79482887,0.96680568,0.109782,premelting,
pt8-2/pt8sn8-1-best/t700.r5.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,700,-95563.68511877,0.95340042,0.153298,liquid,
pt8-2/pt8sn8-1-best/t800.r6.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,800,-95559.0703008,1.08428939,0.250744,liquid,
pt8-2/pt8sn8-1-best/t900.r7.gpu0,Pt8sn8,Pt8SnX,Pt8sn8,900,-95554.95107065,1.24248591,0.25095,liquid,
pt8-2/pt8sn9-1-best/t1000.r8.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,1000,-95645.48653031,1.36586276,0.316124,liquid,
pt8-2/pt8sn9-1-best/t200.r0.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,200,-95680.44344164,0.27086248,0.027334,solid,
pt8-2/pt8sn9-1-best/t400.r2.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,400,-95672.23767761,0.64608293,0.074946,solid,
pt8-2/pt8sn9-1-best/t300.r1.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,300,-95676.16131487,0.40026285,0.03139,solid,
pt8-2/pt8sn9-1-best/t500.r3.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,500,-95667.89163204,0.72312514,0.049857,solid,
pt8-2/pt8sn9-1-best/t600.r4.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,600,-95663.59591608,0.87418818,0.111208,premelting,
pt8-2/pt8sn9-1-best/t700.r5.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,700,-95659.2666209,1.02732682,0.130515,premelting,
pt8-2/pt8sn9-1-best/t800.r6.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,800,-95654.98468468,1.11876777,0.14216,premelting,
pt8-2/pt8sn9-1-best/t900.r7.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,900,-95650.29703854,1.31825389,0.266296,liquid,
pt8-3/pt8sn0-2-best/t1000.r8.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,1000,-94775.57641085,1.26393594,0.085752,solid,
pt8-2/pt8sn9-1-best/t1100.r9.gpu0,Pt8sn9,Pt8SnX,Pt8sn9,1100,-95641.15489637,1.50013885,0.389316,liquid,
pt8-3/pt8sn0-2-best/t1100.r9.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,1100,-94771.42083488,1.39676824,0.194648,liquid,
pt8-3/pt8sn0-2-best/t300.r1.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,300,-94804.10449385,0.36594425,0.024131,solid,
pt8-3/pt8sn0-2-best/t400.r2.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,400,-94800.07586589,0.48855822,0.027751,solid,
pt8-3/pt8sn0-2-best/t500.r3.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,500,-94796.03738511,0.61005203,0.031118,solid,
pt8-3/pt8sn0-2-best/t600.r4.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,600,-94791.97657484,0.74814423,0.036982,solid,
pt8-3/pt8sn0-2-best/t700.r5.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,700,-94787.93054951,0.86356333,0.041623,solid,
pt8-3/pt8sn0-2-best/t800.r6.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,800,-94783.81400741,0.99557237,0.055273,solid,
pt8-3/pt8sn0-2-best/t900.r7.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,900,-94779.7765042,1.11692108,0.053581,solid,
pt8-3/pt8sn10-2-best/t1000.r8.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,1000,-95741.47786616,1.35691666,0.355598,liquid,
pt8-3/pt8sn10-2-best/t1100.r9.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,1100,-95736.97720544,1.54824318,0.355563,liquid,
pt8-3/pt8sn0-2-best/t200.r0.gpu0,Pt8sn0,Pt8SnX,Pt8sn0,200,-94808.13069826,0.24286944,0.017912,solid,
pt8-3/pt8sn10-2-best/t200.r0.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,200,-95776.36286781,0.51074261,0.046353,solid,
pt8-3/pt8sn10-2-best/t300.r1.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,300,-95772.22550962,0.45196661,0.054561,solid,
pt8-3/pt8sn10-2-best/t400.r2.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,400,-95768.02356384,0.66008513,0.058015,solid,
pt8-3/pt8sn10-2-best/t600.r4.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,600,-95759.45812753,0.91848519,0.08141,solid,
pt8-3/pt8sn10-2-best/t500.r3.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,500,-95763.56831939,0.74050763,0.116616,premelting,
pt8-3/pt8sn10-2-best/t700.r5.gpu0,Pt8sn10,Pt8SnX,Pt8sn10,700,-95755.12429349,1.05593917,0.086668,solid,
