composition,temperature,element,n_runs_total,n_runs_outlier,n_runs_clean,D_all,r2_all,D_clean,r2_clean,delta_r2,delta_D,delta_D_pct,improved
Pt3Sn3O2,900K,PtSn,6,1,5,1.1261157693004413e-07,0.823831420728328,1.5042585625007238e-07,0.8785123082590355,0.054680887530707434,3.781427932002824e-08,33.57938886116389,True
Pt3Sn3O2,900K,Sn,6,1,5,2.8413736029420714e-08,0.5329272540292578,4.2179960967764357e-08,0.6806686763214593,0.14774142229220155,1.3766224938343643e-08,48.44918994140561,True
Pt5Sn3O1,1000K,Pt,6,1,5,1.1730881695074477e-06,0.9690695056588176,4.19562077244986e-07,0.679324957336705,-0.2897445483221126,-7.535260922624617e-07,-64.23439532075834,False
Pt5Sn3O1,1000K,PtSn,6,1,5,1.0631198067284e-06,0.9671646944723422,3.982630339801681e-07,0.6764108825161912,-0.290753811956151,-6.648567727482318e-07,-62.53827353609693,False
Pt5Sn3O1,1000K,Sn,6,1,5,7.619313501992432e-07,0.9354159303709386,3.399280499133635e-07,0.5860295861976272,-0.3493863441733114,-4.220033002858797e-07,-55.386000349706954,False
Pt5Sn3O1,1100K,Pt,6,3,3,2.1927222518881756e-06,0.8973438918033053,2.1927222518881756e-06,0.8973438918033053,0.0,0.0,0.0,False
Pt5Sn3O1,1100K,PtSn,6,3,3,2.0706316898023674e-06,0.9000643690821326,2.0706316898023674e-06,0.9000643690821326,0.0,0.0,0.0,False
Pt5Sn3O1,1100K,Sn,6,3,3,1.7362437563302087e-06,0.8909109243514264,1.7362437563302087e-06,0.8909109243514264,0.0,0.0,0.0,False
Pt5Sn3O1,200K,Pt,6,1,5,-4.746848068301977e-10,0.01896436700908589,-1.4991846351707318e-09,0.035957910874518544,0.016993543865432652,-1.024499828340534e-09,215.8273897961546,True
Pt5Sn3O1,200K,PtSn,6,1,5,-4.545427419253542e-10,0.01819522415397314,-1.1519837438874787e-09,0.026126408880764375,0.007931184726791236,-6.974410019621245e-10,153.43793611309263,True
Pt5Sn3O1,200K,Sn,6,1,5,-3.99382658631823e-10,0.00593488068023505,-2.0106104700636445e-10,0.00043303544394846145,-0.005501845236286588,1.9832161162545853e-10,-49.65704127085907,False
Pt5Sn3O1,300K,Pt,6,1,5,5.913757370249144e-08,0.9125592996379838,1.1542196581091553e-08,0.3769760900148256,-0.5355832096231581,-4.759537712139989e-08,-80.48246510897134,False
Pt5Sn3O1,300K,PtSn,6,1,5,4.866798048648788e-08,0.9129187996593539,9.498408929691148e-09,0.3864180352630749,-0.5265007643962789,-3.916957155679673e-08,-80.48324825738706,False
Pt5Sn3O1,300K,Sn,6,1,5,1.9993260220808184e-08,0.75979537750276,3.900757050604908e-09,0.1452302471175604,-0.6145651303851997,-1.6092503170203278e-08,-80.48963997104806,False
Pt5Sn3O1,400K,Pt,6,0,6,4.235955179372783e-08,0.7908383100802119,4.235955179372783e-08,0.7908383100802119,0.0,0.0,0.0,False
Pt5Sn3O1,400K,PtSn,6,0,6,3.5882740374029336e-08,0.7948146384618476,3.5882740374029336e-08,0.7948146384618476,0.0,0.0,0.0,False
Pt5Sn3O1,400K,Sn,6,0,6,1.8143706089688486e-08,0.5958968539855513,1.8143706089688486e-08,0.5958968539855513,0.0,0.0,0.0,False
Pt5Sn3O1,500K,Pt,6,1,5,4.8118754790484713e-08,0.8212575681052721,1.4294984835852324e-08,0.21891746768439393,-0.6023401004208782,-3.382376995463239e-08,-70.29228021777676,False
Pt5Sn3O1,500K,PtSn,6,1,5,5.207596414796519e-08,0.8506816558538369,1.744656571741691e-08,0.29522708118915747,-0.5554545746646795,-3.462939843054828e-08,-66.49785365884846,False
Pt5Sn3O1,500K,Sn,6,1,5,6.291419083661337e-08,0.783418395009119,2.6078289368063096e-08,0.4070837226446634,-0.3763346723644556,-3.6835901468550275e-08,-58.54943213719813,False
Pt5Sn3O1,600K,Pt,6,1,5,2.1186231733749192e-07,0.9282832920702743,1.5661946785111335e-07,0.8144842631409238,-0.11379902892935045,-5.524284948637857e-08,-26.074882112413576,False
Pt5Sn3O1,600K,PtSn,6,1,5,1.8737911596820786e-07,0.9256536621960264,1.3382111933628534e-07,0.7839253203795276,-0.14172834181649885,-5.355799663192252e-08,-28.58269255630898,False
Pt5Sn3O1,600K,Sn,6,1,5,1.2032309615026774e-07,0.8282898097388166,7.13796493546316e-08,0.5208057159151832,-0.3074840938236334,-4.894344679563613e-08,-40.67668499363763,False
Pt5Sn3O1,700K,Pt,6,0,6,2.801887635580426e-07,0.9649388722442088,2.801887635580426e-07,0.9649388722442088,0.0,0.0,0.0,False
Pt5Sn3O1,700K,PtSn,6,0,6,2.58207661018486e-07,0.9600481447844288,2.58207661018486e-07,0.9600481447844288,0.0,0.0,0.0,False
Pt5Sn3O1,700K,Sn,6,0,6,1.9800460799044625e-07,0.8889931615771872,1.9800460799044625e-07,0.8889931615771872,0.0,0.0,0.0,False
Pt5Sn3O1,800K,Pt,6,1,5,8.823393868106685e-07,0.977627785241086,5.53013113804067e-07,0.9630792367402167,-0.014548548500869285,-3.2932627300660154e-07,-37.32421763432715,False
Pt5Sn3O1,800K,PtSn,6,1,5,8.418137905445118e-07,0.9781337200161855,4.6062812752083775e-07,0.967767780129047,-0.01036593988713852,-3.8118566302367407e-07,-45.28147047544934,False
Pt5Sn3O1,800K,Sn,6,1,5,7.308200342062248e-07,0.9648688779781903,2.0759884177659568e-07,0.9144364703210658,-0.050432407657124534,-5.232211924296291e-07,-71.5937122602177,False
Pt5Sn3O1,900K,Pt,6,0,6,1.1701894267548705e-06,0.9692270021912542,1.1701894267548705e-06,0.9692270021912542,0.0,0.0,0.0,False
Pt5Sn3O1,900K,PtSn,6,0,6,1.0582336209059412e-06,0.97052667767658,1.0582336209059412e-06,0.97052667767658,0.0,0.0,0.0,False
Pt5Sn3O1,900K,Sn,6,0,6,7.516026652106042e-07,0.955170290551197,7.516026652106042e-07,0.955170290551197,0.0,0.0,0.0,False
Pt5Sn4O1,1000K,Pt,6,2,4,3.7229268593042774e-07,0.919209042978422,3.16795901871087e-07,0.8440326466704213,-0.07517639630800066,-5.549678405934077e-08,-14.906761845359418,False
Pt5Sn4O1,1000K,PtSn,6,2,4,3.2906785844023387e-07,0.9200231456747711,2.2418720849839356e-07,0.7923310249816551,-0.12769212069311597,-1.0488064994184031e-07,-31.87204318251246,False
Pt5Sn4O1,1000K,Sn,6,2,4,2.402776514281021e-07,0.8167711522614841,3.39555935451279e-08,0.05753828367151853,-0.7592328685899656,-2.0632205788297418e-07,-85.86818485060465,False
Pt5Sn4O1,1100K,Pt,6,2,4,1.2396496094519387e-06,0.7694847117313963,1.1862202317978589e-06,0.8641895178032939,0.09470480607189757,-5.3429377654079834e-08,-4.310038679212063,True
Pt5Sn4O1,1100K,PtSn,6,2,4,1.0215986857956124e-06,0.7046317842186525,1.0245843410652615e-06,0.8921518628893932,0.18752007867074072,2.985655269649091e-09,0.2922532410389592,True
Pt5Sn4O1,1100K,Sn,6,2,4,5.736898406009879e-07,0.4368736185298533,6.92559486449811e-07,0.8134586918409059,0.3765850733110526,1.1886964584882309e-07,20.720193637087462,True
Pt5Sn4O1,200K,Pt,6,1,5,9.842809732179408e-10,0.02564276924752201,-7.391455615392808e-10,0.012192763953410768,-0.013450005294111242,-1.7234265347572218e-09,-175.0949760943533,False
Pt5Sn4O1,200K,PtSn,6,1,5,7.088897570562414e-10,0.011576325562435649,-1.1442990628566643e-09,0.024448162819748664,0.012871837257313015,-1.8531888199129057e-09,-261.4213002044941,True
Pt5Sn4O1,200K,Sn,6,1,5,1.4318752117803577e-10,0.0003255984971113829,-1.9765485088367028e-09,0.047112211546686565,0.04678661304957518,-2.1197360300147386e-09,-1480.3915959821052,True
Pt5Sn4O1,300K,Pt,6,2,4,1.2214338092045674e-09,0.022950061916842797,-2.512263281402549e-10,0.0003406127387903318,-0.022609449178052465,-1.4726601373448224e-09,-120.56814919048793,False
Pt5Sn4O1,300K,PtSn,6,2,4,1.0418812484513168e-09,0.015099798600502439,-2.420086728542798e-10,0.00027456109024826144,-0.014825237510254177,-1.2838899213055965e-09,-123.22804765072877,False
Pt5Sn4O1,300K,Sn,6,2,4,6.730437097708433e-10,0.004364308046294442,-2.2309648481598994e-10,0.00015062374299635353,-0.0042136843032980886,-8.961401945868333e-10,-133.1473991328066,False
Pt5Sn4O1,400K,Pt,6,1,5,2.231333523475559e-09,0.025135113472478883,-2.0015584101974326e-10,0.0002717957591136295,-0.024863317713365255,-2.431489364495302e-09,-108.97023411847357,False
Pt5Sn4O1,400K,PtSn,6,1,5,3.741367587402073e-09,0.05358734209440275,5.664854722229089e-10,0.001831471108670548,-0.05175587098573221,-3.174882115179164e-09,-84.85886620362089,False
Pt5Sn4O1,400K,Sn,6,1,5,6.8431886988450625e-09,0.10123656150018823,2.141270716464651e-09,0.01652214375900104,-0.08471441774118718,-4.701917982380411e-09,-68.70945971684169,False
Pt5Sn4O1,500K,Pt,6,1,5,6.942912458057857e-10,0.0014531575313337733,-2.046778731381277e-09,0.011587391052674277,0.010134233521340503,-2.7410699771870626e-09,-394.80117223800096,True
Pt5Sn4O1,500K,PtSn,6,1,5,5.122196650659116e-10,0.0006392575922085806,-2.7568906883553072e-09,0.017281303018601462,0.01664204542639288,-3.269110353421219e-09,-638.2242964062216,True
Pt5Sn4O1,500K,Sn,6,1,5,1.3820355714953024e-10,2.885591876651957e-05,-4.215574604593458e-09,0.025561776584657272,0.025532920665890753,-4.3537781617429886e-09,-3150.264907459936,True
Pt5Sn4O1,600K,Pt,6,0,6,1.0313804068917287e-07,0.8642074314152914,1.0313804068917287e-07,0.8642074314152914,0.0,0.0,0.0,False
Pt5Sn4O1,600K,PtSn,6,0,6,1.1856292541967769e-07,0.8777065394009366,1.1856292541967769e-07,0.8777065394009366,0.0,0.0,0.0,False
Pt5Sn4O1,600K,Sn,6,0,6,1.5024790295774928e-07,0.8814227639129626,1.5024790295774928e-07,0.8814227639129626,0.0,0.0,0.0,False
Pt5Sn4O1,700K,Pt,6,0,6,1.3778645114226128e-07,0.9148742094891239,1.3778645114226128e-07,0.9148742094891239,0.0,0.0,0.0,False
Pt5Sn4O1,700K,PtSn,6,0,6,1.4470205622110505e-07,0.9076728519722769,1.4470205622110505e-07,0.9076728519722769,0.0,0.0,0.0,False
Pt5Sn4O1,700K,Sn,6,0,6,1.5890771407991973e-07,0.8746010266066572,1.5890771407991973e-07,0.8746010266066572,0.0,0.0,0.0,False
Pt5Sn4O1,800K,Pt,6,0,6,1.659192677793276e-07,0.7472545739832159,1.659192677793276e-07,0.7472545739832159,0.0,0.0,0.0,False
Pt5Sn4O1,800K,PtSn,6,0,6,1.7627026484598062e-07,0.7919116778395102,1.7627026484598062e-07,0.7919116778395102,0.0,0.0,0.0,False
Pt5Sn4O1,800K,Sn,6,0,6,1.975327119707107e-07,0.7555896394917787,1.975327119707107e-07,0.7555896394917787,0.0,0.0,0.0,False
Pt5Sn4O1,900K,Pt,6,1,5,5.308201223669235e-07,0.9497071892117315,4.4066113902050347e-07,0.8593453200665884,-0.0903618691451431,-9.015898334641998e-08,-16.984846569945702,False
Pt5Sn4O1,900K,PtSn,6,1,5,5.078149774614803e-07,0.9426248198058507,3.8872241562489615e-07,0.8252974632474539,-0.11732735655839677,-1.1909256183658418e-07,-23.451959300593455,False
Pt5Sn4O1,900K,Sn,6,1,5,4.605589688353584e-07,0.9033174052450251,2.8203270238306006e-07,0.6696742103983806,-0.23364319484664453,-1.7852626645229834e-07,-38.762955133356286,False
Pt7Sn5O1,1000K,Pt,6,1,5,7.357483305154261e-07,0.8817940090519492,7.579125755299827e-07,0.9250789221508305,0.043284913098881383,2.2164245014556554e-08,3.0124764264200863,True
Pt7Sn5O1,1000K,PtSn,6,1,5,7.28439726554525e-07,0.9181399132500081,7.694717108310476e-07,0.9594703860924665,0.04133047284245839,4.1031984276522576e-08,5.632859216863602,True
Pt7Sn5O1,1000K,Sn,6,1,5,7.1162519167709e-07,0.9454814811188557,7.960645386007122e-07,0.8903463636625752,-0.055135117456280414,8.443934692362219e-08,11.865705136804339,False
Pt7Sn5O1,1100K,Pt,6,2,4,2.1794217240763167e-06,0.9282419117110513,1.2710654188416862e-06,0.9691668423873708,0.040924930676319526,-9.083563052346305e-07,-41.67877631024396,True
Pt7Sn5O1,1100K,PtSn,6,2,4,2.2279267011585456e-06,0.9213294722939017,1.0987924019859193e-06,0.9595274443888342,0.038197972094932475,-1.1291342991726263e-06,-50.68094469110965,True
Pt7Sn5O1,1100K,Sn,6,2,4,2.339518604575211e-06,0.8843438231128088,7.024535111333511e-07,0.66008697707603,-0.22425684603677876,-1.63706509344186e-06,-69.9744421882511,False
Pt7Sn5O1,200K,Pt,6,1,5,1.3205135607515738e-09,0.02828410368036105,6.179859509767974e-09,0.1883401396500669,0.16005603596970586,4.8593459490164e-09,367.9890985936328,True
Pt7Sn5O1,200K,PtSn,6,1,5,1.7033932149418738e-09,0.0397831674706995,7.0394317009855655e-09,0.2004513132407222,0.1606681457700227,5.336038486043692e-09,313.25934841332435,True
Pt7Sn5O1,200K,Sn,6,1,5,2.5842735045795334e-09,0.062257214849385935,9.017011051554471e-09,0.21293415802631954,0.15067694317693361,6.432737546974938e-09,248.91860461269397,True
Pt7Sn5O1,300K,Pt,6,1,5,8.238467723623599e-08,0.8299296210899161,1.0113428279817637e-07,0.8403037398383212,0.010374118748405103,1.8749605561940374e-08,22.758607778696945,True
Pt7Sn5O1,300K,PtSn,6,1,5,9.035014480014067e-08,0.8326020107438358,1.1069791299587398e-07,0.8416845177642464,0.00908250702041058,2.034776819573331e-08,22.521013376064484,True
Pt7Sn5O1,300K,Sn,6,1,5,1.0867588656389991e-07,0.8335533906582064,1.32700467004903e-07,0.8405635235402066,0.007010132882000142,2.4024580441003075e-08,22.1066339558932,True
Pt7Sn5O1,400K,Pt,6,2,4,4.699731720058701e-08,0.6437733647163711,2.882011252092111e-08,0.5533444509047147,-0.09042891381165641,-1.81772046796659e-08,-38.677111295703625,False
Pt7Sn5O1,400K,PtSn,6,2,4,4.8477597192408695e-08,0.6468247101132821,2.5965550619632237e-08,0.4918746368602982,-0.15495007325298393,-2.251204657277646e-08,-46.43804123258343,False
Pt7Sn5O1,400K,Sn,6,2,4,5.188320633211452e-08,0.6325907318656492,1.939818375289988e-08,0.2881119465199121,-0.34447878534573706,-3.248502257921464e-08,-62.61182543590632,False
Pt7Sn5O1,500K,Pt,6,2,4,1.0713803442064443e-07,0.7986622430536525,1.5761093792431237e-07,0.8220181512024097,0.02335590814875721,5.047290350366794e-08,47.11016379626834,True
Pt7Sn5O1,500K,PtSn,6,2,4,9.005039172408225e-08,0.7373043957093519,1.2796369761030493e-07,0.7151618779869686,-0.022142517722383293,3.791330588622267e-08,42.10232200032005,False
Pt7Sn5O1,500K,Sn,6,2,4,5.0737858860666566e-08,0.4410114715892172,5.975618814328113e-08,0.24962771127912342,-0.1913837603100938,9.018329282614565e-09,17.774359196709877,False
Pt7Sn5O1,600K,Pt,6,0,6,3.871363329907189e-07,0.9777401286807165,3.871363329907189e-07,0.9777401286807165,0.0,0.0,0.0,False
Pt7Sn5O1,600K,PtSn,6,0,6,4.1333808204955603e-07,0.9801996849105249,4.1333808204955603e-07,0.9801996849105249,0.0,0.0,0.0,False
Pt7Sn5O1,600K,Sn,6,0,6,4.7361887302444915e-07,0.972544953141216,4.7361887302444915e-07,0.972544953141216,0.0,0.0,0.0,False
Pt7Sn5O1,700K,Pt,6,1,5,3.535371270658326e-07,0.9393582456239146,2.854543966152169e-07,0.8068434623609289,-0.1325147832629857,-6.808273045061572e-08,-19.25759000636387,False
Pt7Sn5O1,700K,PtSn,6,1,5,2.9733993312411575e-07,0.9209329225777926,2.1248330294118955e-07,0.71424229110492,-0.2066906314728726,-8.48566301829262e-08,-28.538591937970644,False
Pt7Sn5O1,700K,Sn,6,1,5,1.680502411005239e-07,0.7634875678781781,4.460293392839193e-08,0.10064876353406661,-0.6628388043441115,-1.2344730717213198e-07,-73.45857189118136,False
Pt7Sn5O1,800K,Pt,6,0,6,6.303992030614252e-07,0.9541066020753619,6.303992030614252e-07,0.9541066020753619,0.0,0.0,0.0,False
Pt7Sn5O1,800K,PtSn,6,0,6,5.107122305893306e-07,0.9419444763576151,5.107122305893306e-07,0.9419444763576151,0.0,0.0,0.0,False
Pt7Sn5O1,800K,Sn,6,0,6,2.353553046200533e-07,0.762573069070789,2.353553046200533e-07,0.762573069070789,0.0,0.0,0.0,False
Pt7Sn5O1,900K,Pt,6,0,6,5.206912884513376e-07,0.9368862127754618,5.206912884513376e-07,0.9368862127754618,0.0,0.0,0.0,False
Pt7Sn5O1,900K,PtSn,6,0,6,5.630674651097977e-07,0.9438592327109743,5.630674651097977e-07,0.9438592327109743,0.0,0.0,0.0,False
Pt7Sn5O1,900K,Sn,6,0,6,6.605596200137155e-07,0.9403168913496996,6.605596200137155e-07,0.9403168913496996,0.0,0.0,0.0,False
Pt7Sn6O1,1000K,Pt,6,2,4,9.642790316857309e-07,0.9319787809352973,9.225900545211645e-07,0.9175449482715199,-0.014433832663777402,-4.168897716456632e-08,-4.323331296718813,False
Pt7Sn6O1,1000K,PtSn,6,2,4,8.415734805167176e-07,0.9468860692940806,8.087606455375014e-07,0.9255549587383067,-0.021331110555773858,-3.281283497921614e-08,-3.898986332015761,False
Pt7Sn6O1,1000K,Sn,6,2,4,6.063220877906668e-07,0.9508667210274295,5.905268777761039e-07,0.9054489359128297,-0.04541778511459982,-1.5795210014562942e-08,-2.6050857015811455,False
Pt7Sn6O1,1100K,Pt,6,4,2,1.6030183131823268e-06,0.8584040553900372,1.6030183131823268e-06,0.8584040553900372,0.0,0.0,0.0,False
Pt7Sn6O1,1100K,PtSn,6,4,2,1.757780761737025e-06,0.8595165493449684,1.757780761737025e-06,0.8595165493449684,0.0,0.0,0.0,False
Pt7Sn6O1,1100K,Sn,6,4,2,2.0544919798143004e-06,0.8512846008799559,2.0544919798143004e-06,0.8512846008799559,0.0,0.0,0.0,False
Pt7Sn6O1,200K,Pt,6,1,5,4.458607826170173e-08,0.9374045092665132,-3.5529632782429263e-09,0.0860817227543264,-0.8513227865121868,-4.813904153994466e-08,-107.96877280255175,False
Pt7Sn6O1,200K,PtSn,6,1,5,4.289478266484904e-08,0.9264442361022002,-3.479490721715383e-09,0.07890110497581664,-0.8475431311263836,-4.637427338656442e-08,-108.11168749566068,False
Pt7Sn6O1,200K,Sn,6,1,5,3.965222958993735e-08,0.894036970498862,-3.3386336850171866e-09,0.06036304169328513,-0.8336739288055769,-4.299086327495454e-08,-108.41978804103476,False
Pt7Sn6O1,300K,Pt,6,0,6,-1.0227663332019681e-09,0.052045165823866604,-1.0227663332019681e-09,0.052045165823866604,0.0,0.0,-0.0,False
Pt7Sn6O1,300K,PtSn,6,0,6,-8.528701282379182e-10,0.03490410963861366,-8.528701282379182e-10,0.03490410963861366,0.0,0.0,-0.0,False
Pt7Sn6O1,300K,Sn,6,0,6,-5.271441808133572e-10,0.009566196488593609,-5.271441808133572e-10,0.009566196488593609,0.0,0.0,-0.0,False
Pt7Sn6O1,400K,Pt,6,1,5,6.588601661221693e-09,0.14763413114033103,-2.1220294357560293e-08,0.3589480949379607,0.21131396379762968,-2.7808896018781987e-08,-422.0758432317415,True
Pt7Sn6O1,400K,PtSn,6,1,5,7.869244590467352e-09,0.18493739276133594,-2.1154595284803235e-08,0.3560977480838264,0.17116035532249044,-2.9023839875270585e-08,-368.826251892456,True
Pt7Sn6O1,400K,Sn,6,1,5,1.0324460763603644e-08,0.23044675526355501,-2.1028642701384756e-08,0.33146499771368415,0.10101824245012914,-3.1353103464988404e-08,-303.6778789989312,True
Pt7Sn6O1,500K,Pt,6,1,5,3.213332549879338e-08,0.41490163432799154,-2.0474893683351968e-08,0.3272685322021586,-0.08763310212583292,-5.260821918214535e-08,-163.7185643425571,False
Pt7Sn6O1,500K,PtSn,6,1,5,1.813301790854897e-08,0.17000487798557373,-2.3871725774811492e-08,0.369864018573153,0.19985914058757925,-4.200474368336046e-08,-231.64783653336025,True
Pt7Sn6O1,500K,Sn,6,1,5,-8.708329484691923e-09,0.035134829673862576,-3.038414526887878e-08,0.3992955549153819,0.3641607252415193,-2.167581578418686e-08,248.908999392938,True
Pt7Sn6O1,600K,Pt,6,2,4,2.41157991332187e-07,0.8577587371074228,2.568883297079671e-08,0.11773705076848903,-0.7400216863389337,-2.1546915836139029e-07,-89.34771647877461,False
Pt7Sn6O1,600K,PtSn,6,2,4,2.7349890920146014e-07,0.8716010464429733,9.417715144242424e-08,0.4999151232413041,-0.3716859232016692,-1.793217577590359e-07,-65.56580363797609,False
Pt7Sn6O1,600K,Sn,6,2,4,3.3550323764548077e-07,0.8793732122238063,2.2548316557450142e-07,0.6825173156826069,-0.1968558965411994,-1.1002007207097935e-07,-32.79255152441636,False
Pt7Sn6O1,700K,Pt,6,0,6,7.510513016516603e-07,0.9552483354180248,7.510513016516603e-07,0.9552483354180248,0.0,0.0,0.0,False
Pt7Sn6O1,700K,PtSn,6,0,6,8.337202546723845e-07,0.9720918326790301,8.337202546723845e-07,0.9720918326790301,0.0,0.0,0.0,False
Pt7Sn6O1,700K,Sn,6,0,6,9.922137570619266e-07,0.9734155090343717,9.922137570619266e-07,0.9734155090343717,0.0,0.0,0.0,False
Pt7Sn6O1,800K,Pt,6,1,5,4.695498305169812e-07,0.9384157802927675,3.416137300956834e-07,0.6936721507676051,-0.24474362952516238,-1.2793610042129778e-07,-27.24654383975355,False
Pt7Sn6O1,800K,PtSn,6,1,5,4.0393177669867134e-07,0.94016253486757,3.436099613510491e-07,0.7648186377056101,-0.17534389716195986,-6.032181534762224e-08,-14.933664254055865,False
Pt7Sn6O1,800K,Sn,6,1,5,2.781287771308144e-07,0.9114892121042273,3.4743699925284236e-07,0.8602317129047724,-0.05125749919945488,6.930822212202795e-08,24.919471777431244,False
Pt7Sn6O1,900K,Pt,6,0,6,1.168436573406658e-06,0.9836388760883443,1.168436573406658e-06,0.9836388760883443,0.0,0.0,0.0,False
Pt7Sn6O1,900K,PtSn,6,0,6,9.919281621001314e-07,0.9722967662606579,9.919281621001314e-07,0.9722967662606579,0.0,0.0,0.0,False
Pt7Sn6O1,900K,Sn,6,0,6,6.535261514097224e-07,0.8869913179248095,6.535261514097224e-07,0.8869913179248095,0.0,0.0,0.0,False
Pt7Sn9O4,1000K,Pt,6,1,5,1.0524000597825864e-06,0.9568312822042183,7.741187942085686e-07,0.9281050557703227,-0.028726226433895663,-2.782812655740178e-07,-26.44253608570751,False
Pt7Sn9O4,1000K,PtSn,6,1,5,1.0149632364092074e-06,0.9538606495543684,7.974890594091408e-07,0.939708929215055,-0.014151720339313445,-2.1747417700006656e-07,-21.426803375603892,False
Pt7Sn9O4,1000K,Sn,6,1,5,9.671137934247974e-07,0.9396876313116306,8.27359152236448e-07,0.9357668533573675,-0.003920777954263044,-1.3975464118834933e-07,-14.450692580181531,False
Pt7Sn9O4,1100K,Pt,6,2,4,1.51549842600685e-06,0.8971270642180147,1.1608367910227798e-06,0.8130393399467416,-0.08408772427127309,-3.546616349840701e-07,-23.40230968886978,False
Pt7Sn9O4,1100K,PtSn,6,2,4,1.501381439116502e-06,0.9314105720304138,1.5915985367047927e-06,0.9332502110106959,0.0018396389802821655,9.021709758829072e-08,6.008939183461571,True
Pt7Sn9O4,1100K,Sn,6,2,4,1.4833380393166625e-06,0.9631379075550495,2.142169472533623e-06,0.9744812718712729,0.011343364316223403,6.588314332169604e-07,44.41546132805088,True
Pt7Sn9O4,200K,Pt,6,0,6,3.569617674908192e-08,0.8735849504409989,3.569617674908192e-08,0.8735849504409989,0.0,0.0,0.0,False
Pt7Sn9O4,200K,PtSn,6,0,6,3.525579440434117e-08,0.8784990845280063,3.525579440434117e-08,0.8784990845280063,0.0,0.0,0.0,False
Pt7Sn9O4,200K,Sn,6,0,6,3.4692915881413586e-08,0.8806127169626382,3.4692915881413586e-08,0.8806127169626382,0.0,0.0,0.0,False
Pt7Sn9O4,300K,Pt,6,1,5,4.433415674404256e-08,0.8287008340397344,9.946904491423574e-09,0.43448670295062286,-0.3942141310891115,-3.4387252252618984e-08,-77.56379003924508,False
Pt7Sn9O4,300K,PtSn,6,1,5,3.262212751528615e-08,0.7897733117346233,6.435828440276902e-09,0.32950403818684765,-0.46026927354777564,-2.6186299075009247e-08,-80.27158579016286,False
Pt7Sn9O4,300K,Sn,6,1,5,1.7652555076965662e-08,0.6297653912113992,1.9481916158922242e-09,0.07007656447917911,-0.5596888267322201,-1.5704363461073437e-08,-88.963684818441,False
Pt7Sn9O4,400K,Pt,6,1,5,3.0945726523329867e-08,0.59116237095776,3.2426700647247654e-08,0.7054283047435707,0.11426593378581062,1.480974123917787e-09,4.785714508273982,True
Pt7Sn9O4,400K,PtSn,6,1,5,4.9773343614376e-08,0.9032768785256596,2.6282612864185378e-08,0.7062759525237466,-0.197000926001913,-2.349073075019062e-08,-47.195404295494846,False
Pt7Sn9O4,400K,Sn,6,1,5,7.383757783246199e-08,0.9621733509030262,1.8429639942843512e-08,0.6587825506689104,-0.3033908002341158,-5.5407937889618474e-08,-75.04029725262589,False
Pt7Sn9O4,500K,Pt,6,0,6,1.1520576721516304e-07,0.9003475878004884,1.1520576721516304e-07,0.9003475878004884,0.0,0.0,0.0,False
Pt7Sn9O4,500K,PtSn,6,0,6,1.426462922997361e-07,0.9498219512307677,1.426462922997361e-07,0.9498219512307677,0.0,0.0,0.0,False
Pt7Sn9O4,500K,Sn,6,0,6,1.777189955630808e-07,0.9618930394879859,1.777189955630808e-07,0.9618930394879859,0.0,0.0,0.0,False
Pt7Sn9O4,600K,Pt,6,0,6,4.613410184073468e-07,0.9337821276540352,4.613410184073468e-07,0.9337821276540352,0.0,0.0,0.0,False
Pt7Sn9O4,600K,PtSn,6,0,6,3.9263197451175825e-07,0.9428458508359051,3.9263197451175825e-07,0.9428458508359051,0.0,0.0,0.0,False
Pt7Sn9O4,600K,Sn,6,0,6,3.048126641981523e-07,0.9523421081789556,3.048126641981523e-07,0.9523421081789556,0.0,0.0,0.0,False
Pt7Sn9O4,700K,Pt,6,0,6,5.095127848564985e-08,0.6379028011778511,5.095127848564985e-08,0.6379028011778511,0.0,0.0,0.0,False
Pt7Sn9O4,700K,PtSn,6,0,6,4.1640949474792006e-08,0.4440713522649239,4.1640949474792006e-08,0.4440713522649239,0.0,0.0,0.0,False
Pt7Sn9O4,700K,Sn,6,0,6,2.9741119587123696e-08,0.17535309513557845,2.9741119587123696e-08,0.17535309513557845,0.0,0.0,0.0,False
Pt7Sn9O4,800K,Pt,6,1,5,7.888383483917715e-07,0.9698349246864103,7.353818629487153e-07,0.8731451307942283,-0.09668979389218202,-5.3456485443056265e-08,-6.776608357344646,False
Pt7Sn9O4,800K,PtSn,6,1,5,6.032217231983403e-07,0.9612937749750845,4.780013489772431e-07,0.8085821011377413,-0.1527116738373432,-1.2522037422109718e-07,-20.758598274141484,False
Pt7Sn9O4,800K,Sn,6,1,5,3.6597897801636393e-07,0.9175483904982175,1.4903495454383012e-07,0.4021868266444178,-0.5153615638537996,-2.169440234725338e-07,-59.27772809476332,False
Pt7Sn9O4,900K,Pt,6,0,6,9.250242237951579e-07,0.8948264915735419,9.250242237951579e-07,0.8948264915735419,0.0,0.0,0.0,False
Pt7Sn9O4,900K,PtSn,6,0,6,8.497636500185046e-07,0.897036123366742,8.497636500185046e-07,0.897036123366742,0.0,0.0,0.0,False
Pt7Sn9O4,900K,Sn,6,0,6,7.535708315855796e-07,0.8939408106677653,7.535708315855796e-07,0.8939408106677653,0.0,0.0,0.0,False
